gene_id,pLI,mis_z,lof_z,Num_coding_exons,LOEUF,Mis.OEUF,GTEx_mean_expression,Num_tissues_expressed,Num_paralogs,Num_interaction_partners,Num_transcript_isoforms,MetaLR_score,CADD_raw,DANN_score,Genic_phastCons100way,Genic_phastCons30way,sHet,GO_embryo_dev,Promoter_CpG_density,Promoter_phastCons100way,Exonic_phastCons100way,PPI_degree,Tissue_specificity_tau,Num_enhancers,H3K4me3,H2AZ,H3K27me3,H3K9ac,Presence_pathogenic_SNVs,CRISPR_HAP1_KO_qvalue,Percent_pathogenic_SNVs
ENSG00000170322,-0.31585568,0.58146095,1.71127153,1.51834374,-1.13878622,-0.35902409,-0.04119499,0.42378236,-0.24190265,-0.25214624,0.47020717,-0.23792329,0.84729981,0.66799382,0.84947332,0.71826674,0.84678676,0,0.16818477,-0.75809892,0.52035072,-0.08602718,-0.88710597,0.80592666,0.30566437,0.3416185,-1.71545278,0.30303183,0,0.45579937,0
ENSG00000168172,2.05520927,1.21997502,2.00364475,1.21273878,-1.57230554,-1.10223618,-0.0519927,0.42378236,-0.24190265,-0.00966427,-0.23320626,-0.62019905,1.34916605,0.73349909,1.08632502,1.05672596,4.58184275,0,3.09168394,-0.55211961,1.31396702,1.01959146,-0.84830632,0.88125916,0.72645206,0.42282763,-0.52697031,0.66557283,1,0.45579937,0.04918033
ENSG00000162639,-0.68372146,-0.5639157,-1.15254296,-0.31528601,1.31171732,0.49629261,-0.05506173,0.42378236,-0.24190265,-0.17131892,-0.11597069,-1.0821048,-1.36998702,-1.40201721,-0.76169506,-1.55143724,-0.70244399,0,0,0,0,0.27181181,-0.16903667,0.12761572,0.12352854,0.38637575,-0.12248562,0.06222857,1,0.45579937,0.07692308
ENSG00000112658,1.98796852,1.55690168,0.62617191,-0.31528601,-1.27718676,-1.65445522,0.0118982,0.42378236,-0.24190265,-0.25214624,-0.81938411,0.82793298,0.8999824,0.86416466,0.90397344,1.10877304,1.42266097,1,1.0742982,2.73143293,1.07077204,-0.69776,-0.75854979,0.82475615,0.72836382,0.61516062,-0.62527878,0.78239955,1,-2.3448007,0
ENSG00000164074,-0.68372146,0.15633377,-0.86305326,-0.00968105,0.71740915,-0.29674375,-0.05701746,0.42378236,-0.24190265,-0.25214624,-0.11597069,0.20356861,0.70056106,0.40976587,0.89790452,0.95033577,0,0,1.07201361,0.19208427,1.08956031,-0.69776,-0.95956395,0.69049712,0.49677811,0.33569731,-1.15086914,0.44407935,0,-0.00653867,0
ENSG00000078237,1.32884484,0.47396752,0.10169182,-0.41715433,-0.77853778,-0.78253042,-0.05882758,0.42378236,-0.24190265,-0.25214624,-0.4676774,1.04293813,-0.28892345,-0.00685018,-0.14111944,-0.11037091,0,0,0.68398917,-1.21533473,1.1319286,-0.69776,-1.13442047,0.76179275,0.39023183,0.21932661,-0.07930217,0.32805988,0,0.45579937,0
ENSG00000032444,-0.68372146,2.77288224,0.90515826,2.3332903,-0.58314879,-1.46761419,-0.01625146,0.42378236,-0.24190265,-0.25214624,1.99426958,0.02089904,0.84724061,0.63322405,0.62982068,0.42454704,-0.66701887,0,0.49415892,0.12990786,0.20734389,-0.69776,-1.09670773,0.91250747,0.53881027,0.70067688,-1.00260811,0.51332631,1,0.45579937,0.07423118
ENSG00000128604,-0.65897111,0.88040763,0.42715045,-0.21341769,-0.67677268,-0.88217897,-0.05295415,0.42378236,-0.24190265,-0.25214624,1.17362059,2.88595122,0.05624528,-0.29696524,-0.37174812,0.05817279,-0.72896069,0,0,0,0,-0.69776,-0.36772277,-1.60855383,0.42337344,0.30259745,1.19560875,0.11874044,1,0.45579937,0.02380952
ENSG00000180357,2.05520927,0.80887479,2.0161663,-0.21341769,-1.57434084,-0.47943276,-0.04710812,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.3531443,0.59924436,0.7302502,0.93195846,1.03052521,4.46286023,0,-0.35331262,4.77942846,1.11815807,-0.69776,-0.94808714,0.84601181,0.48460476,0.37749511,-1.84765134,0.65018798,1,0.45579937,0
ENSG00000140691,-0.38928641,0.71738111,0.67116807,-0.41715433,-0.88844408,-0.50849692,-0.0495053,0.42378236,-0.24190265,0.15199038,-0.11597069,-0.72162636,-0.48401347,-0.29780798,-0.82583723,-0.26540834,-0.28282466,0,1.33472035,-0.13824787,-0.87301645,1.3343773,-0.61520036,0.92467397,0.73968468,0.53485399,-1.3969805,0.83013597,1,0.45579937,0.2
ENSG00000176454,0.63663488,0.59140254,0.96547551,0.39779223,-1.05737415,-0.6330576,-0.01335681,0.42378236,-0.24190265,-0.25214624,0.23573602,1.56613126,0.62546457,0.61700324,0.76435375,0.90866511,3.65435412,0,-0.3047426,0.38148321,0.817863,-0.69776,-0.68417211,0.61349426,0.51013792,0.62468875,-1.22882355,0.53871357,0,0.45579937,0
ENSG00000074276,-0.68372146,-0.32052075,0.15915863,2.12955366,-0.15980599,0.13921865,-0.06114669,0.42378236,-0.24190265,-0.25214624,-0.11597069,-0.15884893,-0.82072038,-0.49424585,-0.76769617,-1.26078042,-0.7979935,0,0,0,0,-0.69776,1.63763337,0.82307749,0.79481995,0.83960325,0.86386171,0.97795798,0,0.45579937,0
ENSG00000085999,-0.68372146,-0.80532077,-0.26143327,0.80526551,0.08646555,0.55442093,-0.06191317,0.42378236,-0.24190265,-0.17131892,1.5253273,1.75878899,1.02606423,0.75265142,0.98287779,0.94012591,-0.80635073,0,0,0,0,-0.69776,0.54179639,0.56469658,0.32597624,0.2623535,-0.86616467,0.28209542,1,0.45579937,0.01127214
ENSG00000093167,-0.68372146,-0.05574052,-0.28729079,1.72208038,0.11292447,-0.03101429,-0.02932249,0.42378236,-0.24190265,-0.17131892,1.40809173,-0.13023416,1.25633775,0.72175564,0.93947361,0.98710892,-0.7759757,0,0.8210496,-0.01198192,0.81095056,-0.69776,-1.05435185,0.70395327,0.65375258,0.40442846,-1.31988395,0.68878281,1,0.45579937,0.18181818
ENSG00000140807,2.03724188,0.03226584,0.97682635,-0.00968105,-1.34842232,-0.12651081,-0.05811911,0.42378236,-0.24190265,0.79860898,-0.58491297,-0.01708644,0.24794309,0.27926849,0.80221548,0.4891511,3.06751571,1,0,0,0,1.69221365,-0.41200408,0.86628201,0.41000134,0.30677732,1.11191911,0.15741425,1,0.45579937,0
ENSG00000198373,-0.23242785,0.62883884,1.52237929,1.3146071,-1.1163979,-0.46697669,-0.0340013,0.42378236,-0.24190265,-0.09049159,1.40809173,0.41993649,1.12402475,0.74915226,0.8490213,0.89586022,0.10229317,0,0.02380364,-0.22114976,0.34027377,2.14304367,-1.22743001,0.69727695,0.3518173,0.74419141,-0.2182169,0.65605543,1,-0.00653867,0.04444444
ENSG00000139880,-0.68372141,0.4715598,0.13961279,0.19405559,-0.2717476,-0.40054432,-0.05303788,0.42378236,-0.24190265,-0.25214624,-0.23320626,0.09698573,0.6319951,0.51003272,0.13078778,0.68445072,-0.76224064,0,-0.31837497,3.9076832,-0.49422163,-0.69776,-0.55839302,0.32899872,0.33316038,0.21840629,-0.19867872,0.60263263,0,-0.00653867,0
ENSG00000213341,2.03885785,1.55107653,1.58544517,1.11087046,-1.30771628,-1.29738126,-0.05332171,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.129347,1.04995443,0.59686782,1.03015868,1.0455481,0.39119112,0,-0.07905687,-0.99436931,1.13450692,-0.69776,-0.9820026,0.66950316,0.30736877,0.28331702,-1.39881444,0.43853675,1,0.45579937,0.04
ENSG00000137563,0.90847375,-0.25892174,0.37848945,-0.11154937,-0.88030288,0.1848909,-0.04999525,0.42378236,-0.24190265,-0.17131892,0.82191388,-0.34003195,-0.07269515,-0.04624146,-0.18954265,-0.18917168,-0.12950451,0,1.26143865,-1.22458148,-0.75925666,-0.08602718,-0.10202684,0.67188622,0.35553745,0.77986706,-0.05186575,0.26573579,0,0.45579937,0
ENSG00000211920,0,0,0,0,0,0,-0.06487392,-3.12587841,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000168259,2.02801169,1.33841973,1.18032706,0.39779223,-1.29550447,-1.38042171,0.004669,0.42378236,-0.24190265,-0.25214624,3.98727428,0.43707879,1.26743361,0.78664507,0.99645328,1.02053169,3.29965602,0,-0.12843821,0.81097877,0.7304283,-0.69776,-1.28685761,-1.60855383,0.66463482,0.31486106,-1.15373289,0.6342121,1,-2.33679348,0
ENSG00000189077,0,0,0,0,0,0,0.03504206,0.42378236,-0.24190265,-0.09049159,0.82191388,0,-1.82953672,-1.37939409,0.051751,0.33456647,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000149090,-0.68372146,-0.97028901,-1.47483811,0.19405559,1.02066914,0.66237353,-0.0436002,0.42378236,-0.24190265,-0.25214624,0.11850045,1.7830236,0.40116276,0.35858008,0.7361941,0.24034579,-0.81341191,0,0,0,0,-0.69776,-0.07666123,0.86628201,0.0797819,-0.05641824,1.2218828,0.03590875,0,0.45579937,0
ENSG00000071539,2.04441788,1.19030559,1.04762912,0.29592391,-1.37895185,-1.32644542,-0.06061185,0.42378236,-0.24190265,7.74975894,-0.11597069,1.77048675,0.3193984,0.11334696,0.71683352,0.24650558,-0.16890713,0,0,0,0,2.90084902,0.561012,0.85548417,0.47614258,0.31172589,-0.87535532,0.63050605,1,-1.84986796,0.03255814
ENSG00000164123,-0.68372026,-0.67830998,-1.05885271,-0.51902265,1.35445866,0.95716715,-0.06417389,0.15588343,-0.24190265,0.55612701,-0.58491297,-1.10435408,-1.08055448,-1.05880371,-1.40550674,-1.38894659,-0.80876404,0,0,0,0,2.03021923,2.16833589,-1.60855383,-1.54326852,-0.74043473,0.37677816,-2.06787885,0,0.45579937,0
ENSG00000170777,-0.14146796,-1.56203878,-0.63362885,-0.92649592,1.25676416,2.75499304,-0.0615712,-3.05890368,-0.24190265,-0.17131892,-0.58491297,-0.84912516,-1.00139273,-0.40596299,-0.59964999,-0.99878553,-0.54703825,0,0,0,0,-0.69776,2.30958572,-1.60855383,-4.07279785,-2.54891035,0.46137633,-2.51761581,0,0.45579937,0
ENSG00000285330,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,1.21692814,-0.38608461,-0.65108726,-0.42712966,-0.46973039,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000174840,-0.56218415,0.47420053,0.33252618,-0.72275928,-0.67066678,-0.4877368,-0.05640346,0.42378236,-0.24190265,-0.25214624,-0.70214854,0.63092194,0.44944974,0.45768777,0.61296886,0.57851081,-0.31074168,0,1.42835479,1.84246959,0.82355562,-0.69776,-1.31473044,0.23011684,0.62502984,0.46657406,-0.86563669,0.4929581,0,0.45579937,0
ENSG00000154269,-0.68372146,-0.55157337,-0.41688379,1.51834374,0.19840715,0.33436372,-0.06319408,0.42378236,0.00625261,-0.25214624,-0.11597069,0.35287449,0.1482324,-0.06153107,0.0691226,0.20573496,0,0,0,0,0,-0.69776,0.85728109,0.74200248,0.30498805,0.6541075,0.12444228,0.29072065,1,-0.00653867,0.07142857
ENSG00000006576,-0.68323615,1.16964573,0.81791458,0.80526551,-0.77853778,-1.03995584,-0.05377335,0.42378236,-0.24190265,-0.25214624,0.47020717,0.04198272,0.79698582,0.60639366,0.83817632,0.8654253,-0.69907727,0,1.27523489,-0.34900998,0.86545475,-0.69776,-0.29669416,0.32899872,0.62602586,0.56301064,-0.90625186,0.52094938,1,0.45579937,0.03333333
ENSG00000186049,-0.68372146,-0.94963691,-0.81232569,-0.11154937,0.6705972,0.73710994,-0.06360538,-1.25058593,2.86003807,-0.17131892,-0.58491297,2.08118942,0.42059788,0.68912896,-0.62212073,0.03804763,-0.77462007,0,-2.33876764,-0.73577918,-0.43939489,0.72264183,1.81598491,-1.60855383,-0.78893561,-0.74161415,1.49949683,-1.47350159,0,0.45579937,0
ENSG00000172482,-0.68372112,-0.81742155,-0.3848164,0.09218727,0.20451306,0.7121978,-0.01771051,0.02193397,-0.24190265,1.20274561,-0.4676774,2.43396613,-0.22780245,-0.19252817,-0.12594442,-1.02457247,-0.76842291,0,0,0,0,2.51257373,2.27011707,-1.60855383,-0.98488536,-1.67425453,1.038104,-0.4853771,1,0.45579937,0.36006051
ENSG00000135914,-0.68372146,-0.71367952,-0.88584147,-0.72275928,0.82731545,0.60839723,-0.06186279,0.42378236,-0.24190265,-0.25214624,-0.81938411,-0.19218839,0.43506531,0.59205621,0.71118534,0.8476281,-0.81475265,1,0,0,0,-0.69776,0.51448043,-1.60855383,-0.06832541,-1.50860319,-3.39749205,0.02856807,0,0.45579937,0
ENSG00000120915,-0.68372146,-0.42433268,-0.97645477,0.90713383,0.68280901,0.28869147,-0.03316288,0.42378236,-0.24190265,-0.25214624,0.47020717,-0.636475,-0.21956608,-0.41647946,-0.14888856,-0.52066239,-0.80973235,0,-1.11767038,-1.10118521,-0.99998774,-0.69776,-0.20800972,0.69049712,0.28085052,0.39517661,1.12276961,0.18361697,1,0.45579937,0.03846154
ENSG00000242950,0,-0.25649847,0,-0.92649592,0,0.14337067,-0.06417296,0.42378236,-0.24190265,-0.25214624,-0.35044183,-1.17981317,-1.99447105,0.08185228,-1.05346784,-0.84649137,-0.80937482,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000186501,-0.68371067,-0.27099921,-0.91102711,-0.41715433,1.13464605,0.2222591,-0.01075587,0.42378236,-0.24190265,0.07116306,0.35297159,0.20222969,0.86616559,0.53150789,0.63535317,0.59641321,-0.73103138,0,-0.20512511,-0.58528037,0.67403496,2.4399933,-1.16746417,1.1938327,0.32112305,0.84086797,0.38208995,0.5624401,1,0.45579937,0.27777778
ENSG00000112320,2.05444237,0.88475708,1.15177181,-0.41715433,-1.62929399,-0.69118592,-0.04914355,0.42378236,-0.24190265,-0.25214624,-0.4676774,-1.06777513,0.68510565,0.71789675,0.96349212,0.80865683,0,1,0,0,0,-0.69776,-0.42255435,0.9166007,0.7565008,0.86286063,1.13734391,0.64551849,1,0.45579937,0.01123596
ENSG00000105467,-0.68372146,-0.68725664,-1.60328076,-0.62089097,1.94673152,0.77863017,-0.06179124,-0.64781335,-0.24190265,-0.25214624,-0.4676774,-0.84355106,-0.61503286,-0.36674767,-0.84827085,-0.32867116,-0.79675704,0,0,0,0,-0.69776,1.72165289,0.84919212,0.17241347,0.52897399,0.07358691,0.36413748,0,0.45579937,0
ENSG00000187821,-0.68096199,-0.78533662,-0.52769446,-0.62089097,0.50777305,0.78278219,-0.06475397,-2.59008056,-0.24190265,-0.09049159,-0.4676774,0.2138194,0.51488767,0.28593676,0.42231343,-0.04242046,0.82597562,0,1.4229313,5.53287909,1.31111284,1.3343773,2.02841262,-0.90476248,0.11751883,-0.50726849,1.67496405,-0.61418785,1,0.45579937,0.00884956
ENSG00000172020,-0.62494127,-0.66210442,-0.32673878,-0.72275928,0.1475246,0.7121978,0.0130017,0.42378236,-0.24190265,-0.25214624,-0.70214854,-0.53518554,0.05330861,0.47820325,0.15446089,0.10148129,-0.68558056,0,-1.70246126,2.74099853,0.98787725,-0.69776,0.65520581,0.03618194,0.02734122,-0.0975235,1.04380093,-0.24312901,1,0.45579937,0.02702703
ENSG00000163728,-0.68372146,-0.37735091,0.05323442,0.19405559,-0.18830022,0.22641113,-0.03156515,0.42378236,-0.24190265,-0.17131892,0.35297159,-0.19233465,0.50565663,0.58457142,0.71547695,0.80638216,-0.69921134,0,0.75328973,-0.05024433,0.16150617,-0.69776,-1.12382547,0.59688631,0.29659619,0.437175,0.73960279,0.21366378,1,-1.99255605,0.08823529
ENSG00000174946,-0.68325683,0.32204762,-0.66599147,-0.92649592,0.74793868,-0.53340905,-0.06304274,0.35680762,0.37848549,-0.25214624,-0.58491297,-0.51874349,-0.01459482,0.25269781,-0.09317638,0.6334807,-0.68498468,0,-2.27618,-1.08364827,-0.60906026,-0.69776,0.4473588,-1.60855383,-0.22926775,-0.32921653,-0.45097648,-0.51809272,0,0.45579937,0
ENSG00000007541,-0.68371774,-0.68312855,-0.15708698,-0.11154937,-0.04786438,0.42570822,-0.03607597,0.42378236,-0.24190265,-0.25214624,1.99426958,-0.59160101,-0.87109932,-0.92080597,-0.50468966,-1.06411508,-0.81391841,0,0,0,0,-0.69776,-0.68372546,-1.60855383,0.61047356,0.60331867,0.95817557,0.66133495,1,0.45579937,0.04520796
ENSG00000170892,0.30585421,-1.35848475,0.19896292,-0.62089097,-0.6971257,1.48032203,-0.02679549,0.42378236,-0.24190265,-0.25214624,0.11850045,0.26004308,0.42363235,0.44161061,0.0584988,0.58129977,0,0,1.56003909,0.31324857,-2.11221531,-0.69776,-1.00415116,0.97141318,0.71383204,0.78306711,-1.29167148,0.83123067,1,-2.34480047,0.01388889
ENSG00000119760,-0.55076829,0.12293624,0.13966369,-0.51902265,-0.52005443,-0.23446341,-0.01329012,0.42378236,-0.24190265,-0.25214624,-0.35044183,-0.43670292,0.56907999,0.86739919,1.00520625,1.04758094,1.68726188,0,-0.01235011,0.43313746,1.3941569,-0.69776,-1.26000756,0.62156754,0.49108928,0.21650717,-1.01746056,0.38645844,0,-2.26425777,0
ENSG00000134996,-0.67918579,-0.27478168,-0.12379797,-0.00968105,-0.14555888,0.2388672,0.0108035,0.42378236,-0.24190265,1.44522758,-0.81938411,0.20607103,1.52723124,0.92732579,1.09860311,1.03626786,-0.13728075,0,1.88112125,-0.90094526,1.19668324,2.55783942,-0.85144637,0.52664737,0.74561949,0.58960359,-0.39010994,0.75541435,0,0.45579937,0
ENSG00000284762,0,0,0,0,0,0,0,0,-0.24190265,-0.25214624,-0.81938411,1.37631576,1.24465905,0.85352908,1.01767287,1.00121038,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,1,-0.00653867,0
ENSG00000180660,0.10032485,0.24787405,0.12464801,-0.92649592,-0.60960772,-0.41300039,-0.05949062,0.35680762,-0.24190265,-0.17131892,-0.81938411,-1.05825915,1.66717114,0.94640163,1.13551632,1.00998934,1.9157971,0,0.85513352,4.2759589,1.13069813,-0.69776,1.4827453,0.49219726,0.50309777,0.16200648,1.17051622,0.20124659,1,0.45579937,0.09677419
ENSG00000163202,-0.62726388,-1.2049804,-1.25104331,-0.92649592,1.98743756,2.44774335,-0.06238716,-2.65705529,1.86741704,2.90011944,-0.81938411,-1.40390151,-0.794559,-2.43767748,-0.70077364,-0.98396667,-0.77561817,0,-2.8454777,-1.21756671,-1.94384285,2.82269091,1.6808298,-1.60855383,-0.80282997,-1.44679201,0.34700062,-3.11782204,0,0.45579937,0
ENSG00000174939,-0.67758187,0.39637653,-0.32424465,-0.72275928,0.1393834,-0.51264894,-0.02858047,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.58854264,0.17411662,0.67282008,0.13353436,0.36081287,-0.67416944,0,0,0,0,-0.69776,0.28925785,0.49930783,0.43930045,0.55997382,0.73274598,0.3608871,1,0.45579937,0.0075188
ENSG00000103710,-0.6813358,-0.11874533,-0.56500463,-0.51902265,0.58307922,0.00635392,0.00594403,0.42378236,-0.24190265,-0.09049159,-0.58491297,1.0021573,0.31152672,0.70199194,0.52533311,0.45912332,-0.3431725,0,0,0,0,0.27181181,-0.13074247,0.4265772,0.29831865,0.33730915,1.1544273,0.63835658,1,0.45579937,0.05263158
ENSG00000182866,2.05318246,2.09335912,1.2642113,0.19405559,-1.45629333,-1.92018468,-0.0565466,0.42378236,-0.24190265,-0.09049159,0.70467831,0.98376734,0.56819208,0.24228004,0.30844841,0.4868198,3.07943333,0,0,0,0,1.24138363,0.66340599,0.2492713,0.44007398,0.80657127,0.81619343,0.52372621,1,0.45579937,0.0308642
ENSG00000132613,2.00037587,-0.03188847,1.2154994,0.49966055,-1.25886904,-0.03931833,0.03127289,0.42378236,-0.24190265,-0.25214624,-0.4676774,-0.57556731,0.82739849,0.70634131,0.79942996,0.63120131,0,0,0,0,0,0.27181181,-0.35525463,0.94038669,0.77219114,0.56071583,0.23994986,1.24460654,1,0.45579937,0.04651163
ENSG00000173714,-0.67383146,-0.44416926,0.04646464,-0.8246276,-0.35112437,0.28038742,-0.05813443,0.42378236,-0.24190265,-0.25214624,-0.70214854,0.40874427,0.44763696,0.65027502,0.6766604,0.4501812,-0.6468632,0,0,0,0,-0.69776,1.61809253,-1.60855383,-0.35699419,0.61927054,0.73553391,0.24577453,0,0.45579937,0
ENSG00000196772,0,-0.52078163,0,-0.92649592,0,0.5129007,-0.06491347,-3.05890368,4.96935776,-0.25214624,-0.81938411,-1.16726284,-1.69225298,-1.59062434,-2.24943352,-2.5911783,-0.70162466,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,0.45579937,0
ENSG00000205330,0.69864427,-1.13839506,-0.15591627,-0.92649592,-0.30634773,1.293481,-0.06492345,-3.19285314,1.61926178,-0.25214624,-0.70214854,-1.16226728,-0.37215625,0.15315555,-1.9734285,-0.95597038,-0.73451728,0,0,0,0,-0.08602718,2.17099226,-1.60855383,-3.1851465,-4.4740437,0.22136434,-4.1830347,0,0.45579937,0
ENSG00000214140,-0.63984927,-0.3783373,-0.77619134,-0.72275928,1.33410564,0.72880589,-0.06042108,0.42378236,-0.24190265,-0.25214624,0.58744274,-0.57289597,0.36960677,0.35023602,-0.57825014,-0.30091291,-0.73897149,0,0,0,0,-0.69776,0.92945754,0.75398379,0.33212645,0.1865451,0.98756209,0.67289418,1,0.45579937,0.07692308
ENSG00000007255,-0.68372132,-0.62609179,-1.4746905,-0.41715433,1.91009609,0.80769433,-0.01466424,0.42378236,-0.24190265,3.14260141,-0.35044183,-0.37815786,-0.25575863,0.00951796,-0.55735475,-0.23350384,-0.73910557,0,1.48007497,0.49690815,-0.60785271,2.51257373,-1.04187675,0.86628201,0.58781357,0.51372109,-0.79858075,0.58818621,0,0.45579937,0
ENSG00000158092,-0.67805133,0.37579434,-0.07371175,-0.72275928,-0.20865324,-0.55001714,-0.03835499,0.42378236,-0.24190265,-0.00966427,0.47020717,0.29095724,0.85315938,0.81678301,1.10265572,1.11571587,-0.6393849,0,1.13673648,-0.58432381,-2.05241508,0.88354728,-1.08323406,0.78257502,0.51819702,0.46456807,-0.57545927,0.42723971,1,0.45579937,0.04347826
ENSG00000170677,2.0241224,0.0537723,0.60235041,-0.92649592,-1.43797561,-0.13066284,-0.05236879,0.42378236,-0.24190265,-0.25214624,-0.58491297,-0.42314245,-0.05141038,-0.7232079,0.74121305,0.12334681,1.42753229,0,2.42402901,-1.13912876,0.97687919,0.27181181,-0.93827443,0.32899872,0.5980507,0.40847481,0.06267691,0.57586346,0,0.45579937,0
ENSG00000169764,-0.68372142,0.8933783,-0.54332096,-0.00968105,0.38769023,-0.96521943,0.05773373,0.42378236,-0.24190265,-0.00966427,3.63556757,-0.6752338,1.15279541,0.75064523,0.95964079,1.00272852,-0.68602747,0,1.01659616,0.87666257,0.79060009,0.27181181,-0.39813399,0.75002638,0.87694668,0.58862858,-0.87612466,0.91103997,1,-1.11920462,0.04166667
ENSG00000034152,-0.62344033,0.7922537,0.19407646,0.19405559,-0.53837215,-1.08978011,-0.01454254,0.42378236,-0.24190265,-0.25214624,0.82191388,0.4366962,0.6971926,-0.18480089,0.43481561,0.53822416,-0.81175835,0,-0.34954364,-0.45965212,0.16485043,-0.69776,-0.70789475,0.80417399,0.83526036,0.61922524,0.36710673,0.93924836,1,0.45579937,0.01851852
ENSG00000231824,0.65605389,-0.08500607,-0.49063881,-0.8246276,0.99217491,-0.12651081,-0.06158841,-1.58545959,-0.24190265,-0.25214624,-0.70214854,-0.3052564,-0.31056507,-1.0644475,-0.24010208,-0.18533383,0,0,-0.16498365,-0.12740686,0.78801658,-0.08602718,1.38808878,-0.23743309,-0.41711134,-0.79280073,1.1432693,-1.27615638,0,0.45579937,0
ENSG00000100926,-0.68372106,1.03155085,-0.13056775,-0.51902265,-0.0621115,-0.9236992,-0.01986894,0.42378236,0.00625261,-0.25214624,0.47020717,0.03687158,1.00384545,0.8756522,0.93144311,1.06485228,0,0,0,0,0,-0.69776,-0.84790049,0.84119756,0.60115054,0.51203313,-1.1959059,0.63934973,0,0.45579937,0
ENSG00000163354,-0.68372146,-0.71325234,-0.03288944,0.49966055,-0.09467633,0.45477238,-0.05982987,0.42378236,-0.24190265,-0.25214624,-0.35044183,-1.16702882,-0.541457,-0.28999619,-0.65440135,-0.46543054,-0.81175835,0,0,0,0,-0.69776,0.92662715,-1.60855383,-1.08338608,-0.9218227,0.55102943,-0.32810306,0,0.45579937,0
ENSG00000165275,-0.68370796,-0.37752955,-0.37417816,-0.21341769,0.19840715,0.33436372,-0.04561586,0.42378236,-0.24190265,-0.17131892,0.11850045,-0.87451116,0.39991144,0.70726483,0.32753579,0.65155491,0,0,-0.26806675,0,0.70224994,-0.08602718,-1.12217269,0.50630462,0.12344978,0.35698562,-0.16946111,0.13045238,0,0.45579937,0
ENSG00000138095,-0.68372146,-2.10688444,1.41324834,2.84263189,-0.80906731,1.18137638,-0.01128753,0.42378236,-0.24190265,-0.25214624,7.38710583,-0.23658759,0.20096295,-0.26587835,0.27333817,0.01014874,-0.35657982,0,0.59154042,-1.01987758,-0.37313848,-0.69776,-1.01287244,0.78257502,0.50311494,0.52691175,0.08183149,0.44692049,1,-2.3448007,0.14644714
ENSG00000154328,-0.68372146,-2.23169798,-1.40021779,-0.62089097,1.64550683,2.48511155,-0.03786217,0.42378236,-0.24190265,0.15199038,-0.11597069,-1.0160189,-0.66003477,-0.57202491,-0.56575658,-0.97195497,-0.80124105,0,-0.39411785,-1.26730784,0.01718014,1.3343773,-0.93952331,0.55858054,0.23494501,0.2047201,0.8362617,0.23887983,0,0.45579937,0
ENSG00000166024,-0.68372146,-1.18078662,-0.33172704,-0.41715433,0.1414187,0.84091051,-0.04730681,0.42378236,-0.24190265,-0.09049159,-0.23320626,-1.09893204,-0.81161583,-0.56840136,-0.52998303,-0.51431754,-0.66920874,0,-0.40807048,-0.7000676,0.84309207,-0.69776,-1.10149029,0.33928838,0.3307436,0.54324222,0.82267967,0.16817077,0,0.45579937,0
ENSG00000104722,-0.63446727,-0.66202442,0.70802012,-0.72275928,-0.84163214,0.4215562,-0.01239513,0.42378236,-0.24190265,-0.17131892,-0.23320626,2.61299393,0.03243941,0.03169549,0.21845264,0.36227866,-0.5112705,0,1.50876539,3.47723108,1.41741849,0.27181181,0.61490791,0.18909083,0.38643088,0.39935723,1.23618943,-0.08490564,0,0.45579937,0
ENSG00000282520,0,0,0,0,0,0,-0.06492345,-3.19285314,-0.24190265,-0.25214624,-0.81938411,0,0,0,0,0,0,0,0.01739494,0.00510782,0.01973584,0.01128647,-0.00355435,0.02885296,0.03080062,0.02908363,0.00710898,0.02631501,0,-0.00653867,0
ENSG00000125651,-0.68370158,-0.28730963,0.1567663,0.29592391,-0.34298316,0.16413078,0.0271477,0.42378236,-0.24190265,-0.25214624,-0.23320626,-0.33941786,0.69674718,0.80147034,0.8421273,0.12747439,0,0,0.01462202,-0.87065418,-0.43713028,-0.69776,-1.16575655,0.37350729,0.35055093,0.45091585,-0.96654039,0.34077198,0,-2.3448007,0
